,AgeGyr,AscendingNodeDeg,Declination,DiscoveryMethod,DiscoveryYear,DistFromSunParsec,Eccentricity,HostStarAgeGyr,HostStarMassSlrMass,HostStarMetallicity,Host_Star_Radius_Solar,Host_Star_Temperature_Kelvin,InclinationDeg,IsInHabitableZone,Is_In_Habitable_Zone,LastUpdated,ListsPlanetIsOn,LongitudeDeg,Luminosity_of_Host_Star,Maximum_Greenhouse,Maximum_Greenhouse_S_eff,PeriastronDeg,PeriodDays,PlanetIdentifier,Planetary_Mass_Jupiter,RadiusJpt,RightAscension,Runaway_Greenhouse,Runaway_Greenhouse_S_eff,Semi_Major_Axis_AU},SurfaceTempK,TypeFlag
983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,+06 39 48,transit,2009.0,,,,1.05,-0.2,1.025,6090.0,89.07,,,10/01/11,Confirmed planets,,1.2770412539062501,1.8449099895154766,0.375192857552425,,8.886593,CoRoT-6 b,2.96,1.166,18 44 18,1.017375177537069,1.23379399600436,0.0855,929.2,0.0
991,,,-58 12 35,RV,2007.0,52.9,0.08,,1.25,0.03,,6304.0,,,,10/12/28,Confirmed planets,,,,0.38830011773812284,,456.1,HD 221287 b,3.09,,23 31 20,,1.266410809468195,1.25,259.0,0.0
992,,,-23 46 52.2,transit,2016.0,466.0,0.088,7.5,0.994,0.02,1.107,5715.0,86.93,False,,16/07/28,Confirmed planets,,1.1551761304346968,1.8115682001842899,0.35199689234902654,,4.2986432,HATS-25 b,0.613,1.26,13 51 37.87,0.989945825163171,1.1787598898500475,0.05163,,0.0
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,+17 27 24.8552,RV,1996.0,15.62,0.011,0.9,1.39,0.26,1.42,6399.0,44.5,False,,14/03/04,"Confirmed planets, Planets in binary systems, S-type",,2.9875360545282272,2.7536176683101394,0.39400875853632195,113.4,3.3124568,tau Boo A b,6.13,,13 47 15.74340,1.5271836041513096,1.2809454917463146,0.049,2000.0,2.0
995,,,,transit,2011.0,,,,,,,5700.0,,,,11/09/13,Confirmed planets,,,,0.35107568174079995,,3.3,WASP-53 b,2.5,1.2,,,1.17664946241536,,,0.0
996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,-36 06 27,RV,2010.0,701.0,0.25,,0.8,-2.09,6.7,6025.0,,False,,14/01/05,Controversial,,52.271605098685264,11.867122129937195,0.3711718335894016,,16.2,HIP 13044 b,1.25,,02 47 37,6.534943449765558,1.2240021160589476,0.116,2011.0,0.0
998,,,+10 56 02,RV,2008.0,36.0,0.38,,0.83,0.29,,5312.0,,,,08/10/14,Confirmed planets,,,,0.32779268396967487,,43.6,HD 45652 b,0.47,,06 29 13,,1.1254351891901275,0.23,472.4,0.0
999,,,-28 53 42,microlensing,2004.0,5200.0,,,0.63,,,5700.0,,,,06/06/10,Confirmed planets,,,,0.35107568174079995,,,OGLE235-MOA53 b,2.6,,18 05 16,,1.17664946241536,5.1,,0.0
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,-03 19 11,RV,2006.0,51.3,0.05,,1.12,0.314,,5797.0,,,,06/07/15,Confirmed planets,,,,0.357049544963663,,48.056,HD 107148 b,0.21,,12 19 13,,1.1904409917965684,0.269,537.4,0.0
1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,+31 49 35,RV,2011.0,31.79,0.8191,,0.75,-0.37,,5027.0,,,,11/11/04,Confirmed planets,,,,0.3116813264454559,,528.07,HD 22781 b,13.65,,03 40 50,,1.092689530695773,1.167,167.0,0.0
1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,+50 02 01,transit,2012.0,269.79,,3.8,1.24,0.03,1.58,6225.0,82.0,,,13/02/17,Confirmed planets,,3.3125284941117434,2.9390081777793897,0.3834935233426515,,7.81254,Kepler-50 b,0.015963,0.155832,19 12 24,1.6250787892122167,1.2543270237733473,0.077,,0.0
1014,,,+50 02 01,transit,2012.0,269.79,,3.8,1.24,0.03,1.58,6225.0,82.0,,,13/02/17,Confirmed planets,,3.3125284941117434,2.9390081777793897,0.3834935233426515,,9.37647,Kepler-50 c,0.026041,0.1977527,19 12 24,1.6250787892122167,1.2543270237733473,0.087,,0.0
1015,,,+14 03 17,RV,2011.0,159.0,0.101,,1.61,0.09,4.5,5049.0,,False,,12/07/24,Confirmed planets,,11.62879022100323,6.096397431309774,0.312887341507754,,431.8,HD 1502 b,3.1,,00 19 17,3.258737547193828,1.095054582460997,1.31,412.3,0.0
1016,,,+04 15 55,RV,2007.0,128.0,0.33,,1.65,-0.07,3.85,5060.0,,False,,07/04/20,Confirmed planets,,8.58640861561706,5.233496561473566,0.3134928685568,,297.3,HD 175541 b,0.61,,18 55 41,2.7986684602193272,1.0962475735449602,1.03,428.3,0.0
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,,+65 33 48.5288,RV,2009.0,96.5,0.38,9.49,0.98,-0.46,22.03,4200.0,,False,,15/09/24,Confirmed planets,,133.4486490558915,22.154968455534874,0.2718766497508,218.7,479.1,42 Dra b,3.88,,18 25 59.13734,11.413945521447424,1.0243363651673598,1.19,,0.0
1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,,-01 31 44,RV,2006.0,60.5,0.09,,0.93,0.315,,5272.0,,,,06/07/15,Confirmed planets,,,,0.3254716314742125,,439.3,HD 99109 b,0.502,,11 24 17,,1.1205709127812238,1.105,231.3,0.0
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,,-48 19 03,RV,2011.0,14.8,0.18,,,,,5940.0,,,,11/09/12,Confirmed planets,,,,0.3659036044288,,11.577,HD 136352 b,0.0166,,15 21 48,,1.21132922802176,0.0933,842.3,0.0
1023,,,-48 19 03,RV,2011.0,14.8,0.16,,,,,5940.0,,,,11/09/12,Confirmed planets,,,,0.3659036044288,,27.582,HD 136352 c,0.0358,,15 21 48,,1.21132922802176,0.1665,630.8,0.0
1024,,,-48 19 03,RV,2011.0,14.8,0.43,,,,,5940.0,,,,11/09/12,Confirmed planets,,,,0.3659036044288,,106.72,HD 136352 d,0.03,,15 21 48,,1.21132922802176,0.411,397.3,0.0
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,-24 05 58,RV,2010.0,42.48,0.15,1.5,1.06,0.05,1.02,5940.0,,False,,12/11/29,Confirmed planets,,1.1445483646969732,1.7686167378531266,0.3659036044288,193.0,1695.0,HD 86226 b,0.92,,09 56 30,0.9720441175099014,1.21132922802176,2.84,154.0,0.0
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,-16 39 37,RV,2017.0,,0.11,,0.681,-0.3,0.5,3717.0,,False,,17/03/21,Confirmed planets,,0.0421694832163421,0.4075381796714854,0.2538994009724102,,5.974,GJ 3138 b,0.0132,,02 09 11,0.21209569682327475,0.9374207538214522,0.057,,0.0
1029,,,-16 39 37,RV,2017.0,,0.19,,0.681,-0.3,0.5,3717.0,,False,,17/03/21,Confirmed planets,,0.0421694832163421,0.4075381796714854,0.2538994009724102,,1.22003,GJ 3138 c,0.0056,,02 09 11,0.21209569682327475,0.9374207538214522,0.0197,,0.0
1030,,,-16 39 37,RV,2017.0,,0.32,,0.681,-0.3,0.5,3717.0,,False,,17/03/21,Confirmed planets,,0.0421694832163421,0.4075381796714854,0.2538994009724102,,257.8,GJ 3138 d,0.033,,02 09 11,0.20524863445101685,1.0010084095799512,0.698,,0.0
1031,,,-40 23 38,RV,2009.0,27.4,0.0,,0.756,0.02,,4908.0,,,,11/07/05,Confirmed planets,,,,0.30527812395209725,,9.6737,HD 125595 b,0.042,,14 21 23,,1.0803855543970855,0.0809,584.9,0.0
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,+48 34 38,transit,2014.0,661.72,,12.2,1.01,0.44,0.94,5460.0,,,,15/12/03,Confirmed planets,,0.6939278276537331,1.4359789856627971,0.33652562145279996,,3.3118644,Kepler-424 b,1.03,0.89,19 54 29,0.778783176464863,1.1441453013401601,0.044,1143.0,0.0
1034,,,+48 34 38,RV,2014.0,661.72,0.3185,12.2,1.01,0.44,0.94,5460.0,,False,,14/09/30,Confirmed planets,,0.6939278276537331,1.4359789856627971,0.33652562145279996,,223.3,Kepler-424 c,6.97,,19 54 29,0.778783176464863,1.1441453013401601,0.73,,0.0
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,-24 05 14,imaging,2007.0,145.0,,,0.051,,,2838.0,,,,11/12/14,Confirmed planets,,,,0.22881482452215746,,,Oph 11 B,21.0,,16 22 25,,0.9718822754507422,,2478.0,0.0
1043,,,-05 32 10,transit,2010.0,1340.0,0.0,,1.13,0.05,1.21,6035.0,79.6,False,,10/12/22,Confirmed planets,,1.7161998675349384,2.148495509204176,0.3717910779630266,,1.51214,CoRoT-14 b,7.6,1.09,06 53 42,1.1833866598077196,1.2255034146884476,0.027,1781.4,0.0
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,+22 04 20,RV,2016.0,,0.394,,1.08,-0.32,,5951.0,,,,16/03/02,Controversial,,,,0.36658559386060685,,394.3,HD 39392 b,13.2,,05 53 19,,1.2129596702028291,0.11,,0.0
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,-10 40 32,transit,2013.0,260.0,0.0,,1.14,0.07,1.26,6100.0,82.0,False,,13/07/25,Confirmed planets,,1.942443771605628,2.2734730439991697,0.3758104373248,,2.484193,WASP-75 b,1.07,1.27,22 49 33,1.253968967949979,1.23530693001216,0.0375,1710.0,0.0
1051,,,+63 09 20,RV,2016.0,,0.123,6.2,1.19,0.29,,5620.0,,,,16/04/29,Confirmed planets,,,,0.34618260244480004,,1173.0,HD 221585 b,1.61,,23 32 54,,1.16554202443776,2.306,,0.0
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,,-52 07 13.55,transit,2015.0,291.0,,,1.181,0.047,1.481,6003.0,,,,15/09/29,Confirmed planets,,2.5169321961738502,2.608837707144665,0.3698089267240407,,3.329441,KELT-15 b,0.91,1.443,07 49 39.601,1.435919625558821,1.220706490169683,0.04613,1642.0,0.0
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,+41 59 24,transit,2014.0,296.6,0.13,6.46,1.08,0.02,1.49,5825.0,87.1,False,,14/02/24,Confirmed planets,,2.258625782528865,2.509042227297373,0.3587800947461516,,6.88705,Kepler-100 b,0.0231,0.120292,19 25 32,1.375093669173587,1.1944822929365473,0.0727,,0.0
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,+44 58 05,transit,2014.0,353.6,,5.84,1.07,0.18,1.07,5538.0,,,,14/02/24,Confirmed planets,,0.9516283831175604,1.670026771796217,0.3412090332074055,,2.42629,Kepler-406 b,0.019975,0.130316,19 27 24,0.9079236614771308,1.1544329604516959,,,0.0
1063,,,+44 58 05,transit,2014.0,353.6,,5.84,1.07,0.18,1.07,5538.0,,,,14/02/24,Confirmed planets,,0.9516283831175604,1.670026771796217,0.3412090332074055,,4.62332,Kepler-406 c,0.008525,0.077461,19 27 24,0.9405188690802819,1.0758020333983167,,,0.0
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,-00 07 41,transit,2011.0,200.0,0.067,,1.15,-0.27,1.4,6100.0,84.97,False,,12/10/08,Confirmed planets,,2.398078730377318,2.5260811599990776,0.3758104373248,,3.6936411,WASP-54 b,0.636,1.653,13 41 49,1.3932988532777546,1.23530693001216,0.04987,1759.0,0.0
1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,-71 25 22.7053,RV,2014.0,49.4,0.85,4.9,0.843,0.04,0.79,5122.0,,False,,15/11/21,Confirmed planets,,0.3795775382536838,1.0943697488322586,0.31693656435217343,190.0,1129.0,HD 108341 b,3.5,,12 27 31.38999,0.5866007113367957,1.1031011422122592,2.0,,0.0
1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,+18 11 12,RV,2004.0,74.5,0.133,,1.2,0.34,1.93,5494.0,,False,,09/10/06,Confirmed planets,,2.998867406793324,2.976187057652885,0.3385609125184071,,3.416,HD 88133 b,0.22,,10 10 07,1.615828173423271,1.148594974462664,0.047,1550.6,0.0
1091,,,-55 52 18,transit,2011.0,,0.0,,0.956,-0.37,0.917,5620.0,82.63,False,,11/05/17,Confirmed planets,,0.7412623794466655,1.4632999591266251,0.34618260244480004,,1.43037,WASP-46 b,2.101,1.31,21 14 57,0.7974840600325682,1.16554202443776,0.02448,1516.6,0.0
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,+03 28 27,RV,2011.0,158.0,0.211,,1.95,0.3,6.3,4830.0,,False,,12/07/24,Confirmed planets,,19.087877873225867,7.960757764789423,0.30119574301562496,,778.1,HD 102329 b,5.9,,11 46 46,4.218177099676325,1.0727734792249999,2.01,376.0,0.0
1094,,,+16 30 35.1,RV,2015.0,20.43,0.1,6.6,1.13,-0.27,45.1,4055.0,,False,,15/11/17,"Controversial, Planets in binary systems, S-type",,485.96449859663517,42.73608445975947,0.26608174848535154,287.0,628.96,alf Tau b,6.47,,04 35 55.20,21.867584635304073,1.0162555059046876,1.46,,2.0
1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,+61 42 09.0124,RV,2013.0,44.9,0.024,2.4,0.95,0.23,1.0,5519.0,,False,,13/11/22,Confirmed planets,,0.8198409406306695,1.5526898244408762,0.3400636314956556,276.0,5.0505,HIP 91258 b,1.068,,18 36 53.15422,0.8436400558178271,1.151901167650422,0.057,,0.0
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,+01 03 54,transit,2010.0,338.0,0.0,,0.849,-0.4,0.977,5800.0,88.78,False,,10/08/19,Confirmed planets,,0.954529,1.6346231742139217,0.35723485352680007,,3.577471,WASP-37 b,1.696,1.136,14 47 47,0.8952861848786564,1.1908727604825602,0.04339,1213.5,0.0
1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,,,+41 05 23,transit,2010.0,,0.1,,1.32,0.1,1.96,6027.0,85.18,False,,15/12/03,Confirmed planets,,4.479246204200568,3.473301702318971,0.37129569683716585,,4.885525,Kepler-7 b,0.44,1.62,19 14 20,1.912749730650807,1.2243022154428451,0.06246,1486.8,0.0
1108,,,+43 48 52.0823,RV,2015.0,327.0,0.11,5.5,1.2,-0.18,20.0,4218.0,,False,,15/11/23,Confirmed planets,,111.8856318219265,20.258516903589285,0.27262082168897667,40.0,482.0,HD 95127 b,5.01,,10 59 35.08667,10.445705323734725,1.0254129042193476,1.28,,0.0
1109,,,+38 14 32,transit,2010.0,205.0,0.095,,1.386,0.11,1.468,6600.0,83.2,False,,13/05/29,"Confirmed planets, Planets in binary systems, S-type",,3.613398659237277,2.984283838726063,0.40572860245479997,,4.627657,HAT-P-14 b,2.2,1.2,17 20 28,1.6599250760970161,1.31141125778816,0.0594,1445.9,2.0
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,,,-40 30 01,RV,2011.0,9.24,0.34,,0.85,-0.28,,5650.0,,,,11/01/11,Confirmed planets,,,,0.348013262978425,,122.1,HD 102365 b,0.05,,11 46 31,,1.1696773381947598,0.46,355.1,0.0
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,,,-26 39 31,RV,2003.0,38.0,0.37,,0.9,0.23,1.0,5248.0,,False,,10/12/30,Confirmed planets,,0.6702909121180407,1.4381373986274297,0.3240877164811628,,118.45,HD 216770 b,0.65,,22 55 53,0.7744089589161011,1.1176931624074076,0.46,338.2,0.0
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,,,+01 41 26.29,transit,2015.0,271.0,0.31,,0.92,-0.07,0.98,5620.0,,,,16/03/07,Confirmed planets,,0.8466139873640605,1.5638320173872327,0.34618260244480004,,19.3044,EPIC 201577035 b,0.085,0.3426,11 28 29.27,0.8522730412561796,1.16554202443776,,,0.0
1122,,,-12 39 45.3232,RV,2015.0,4.2922,0.0,,0.25,-0.05,0.26,3345.0,,False,,15/12/27,Confirmed planets,,0.0074785811424863775,0.17565661867271282,0.24237631210065158,,4.8876,Wolf 1061 b,0.00428,,16 30 18.05803,0.0897514613066773,0.9284021838921931,0.035509,,0.0
1123,,,-12 39 45.3232,RV,2015.0,4.2922,0.19,,0.25,-0.05,0.26,3345.0,,False,,15/12/27,Confirmed planets,,0.0074785811424863775,0.17565661867271282,0.24237631210065158,37.0,17.867,Wolf 1061 c,0.0134,,16 30 18.05803,0.0897514613066773,0.9284021838921931,0.08427,,0.0
1124,,,-12 39 45.3232,RV,2015.0,4.2922,0.32,,0.25,-0.05,0.26,3345.0,,False,,15/12/27,Confirmed planets,,0.0074785811424863775,0.17565661867271282,0.24237631210065158,102.0,67.27,Wolf 1061 d,0.0164,,16 30 18.05803,0.08699096240998698,0.9882593658085473,0.2039,,0.0
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,+43 17 34,transit,2014.0,114.07,0.05,,0.521,-0.28,0.442,3841.0,,False,,15/07/14,Confirmed planets,,0.037575934756627724,0.38151283196147456,0.2581615105569656,72.0,13.7813,KOI-314 b,0.006197,0.109083,19 21 31,0.19978734044451416,0.9413992800920209,0.091,446.0,0.0
1127,,,+43 17 34,transit,2014.0,114.07,,,0.521,-0.28,0.442,3841.0,,,,15/07/14,Confirmed planets,,0.037575934756627724,0.38151283196147456,0.2581615105569656,170.0,23.0881,KOI-314 c,0.002013,0.11045,19 21 31,0.20745128634239884,0.8731272224406403,0.128,376.0,0.0
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,,,+85 44 10.22,RV,2015.0,158.4,0.04,,1.2,-0.57,9.2,4835.8,,False,,15/09/30,Confirmed planets,,40.90128986193036,11.647364499385771,0.3014960805108582,,133.6,HD 12648 b,2.9,,02 18 59.654,6.173087859495494,1.0733270825505834,0.54,,0.0
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,-61 25 20,RV,2011.0,24.2,0.4,,,,,5940.0,,,,11/09/12,Confirmed planets,,,,0.3659036044288,,3.27,HD 134060 b,0.0351,,15 10 45,,1.21132922802176,0.0444,1336.0,0.0
1136,,,-61 25 20,RV,2011.0,24.2,0.75,,,,,5940.0,,,,11/09/12,Confirmed planets,,,,0.3659036044288,,1160.9,HD 134060 c,0.1507,,15 10 45,,1.21132922802176,2.2263,182.8,0.0
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,,,-75 21 03,RV,2011.0,44.3,0.66,3.3,1.29,0.18,1.73,5940.0,,False,,12/11/29,Confirmed planets,,3.292501730778134,2.9997127024371655,0.3659036044288,148.2,3638.0,HD 196067 b,6.9,,20 41 44,1.6486630620511071,1.21132922802176,5.02,177.2,0.0
1141,,,+02 05 05,RV,2005.0,63.0,0.0,,1.1,0.26,,5730.0,,,,10/12/23,Confirmed planets,,,,0.35291914126562496,,4.088,HD 149143 b,1.36,,16 32 51,,1.180878711725,0.052,1389.4,0.0
1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,,,-49 47 25,RV,2009.0,33.96,0.41,,0.76,-0.07,,5186.0,,,,10/10/06,Confirmed planets,,,,0.3205442220447175,,788.0,HD 85390 b,0.132,,09 50 02,,1.1104033579382366,1.52,166.3,0.0
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,,,+20 17 56,RV,2011.0,251.0,0.066,,1.91,-0.02,8.7,4907.0,,False,,11/08/23,Confirmed planets,,38.77847829211361,11.271590139632773,0.30522519929761865,,177.11,HD 5891 b,7.6,,01 00 59,5.991369042150821,1.0802856838988222,0.76,731.8,0.0
1147,,,+46 19 24,transit,2014.0,651.31,0.016,1.5,1.15,0.23,1.24,5972.0,,False,,14/09/30,Confirmed planets,,1.7282660242163383,2.1674434091081696,0.3678875223690445,,7.8914483,Kepler-422 b,0.43,1.15,18 50 31,1.1921313711419759,1.2160805963154064,0.082,976.0,0.0
1148,,,+20 26 30,RV,2011.0,122.0,0.085,,2.4,0.15,9.3,4861.0,,False,,11/11/17,Confirmed planets,,42.67331751503365,11.871216108531584,0.30280705183356504,,157.57,HD 100655 b,1.7,,11 35 04,6.298271775700568,1.0757555947012913,0.76,749.4,0.0
1149,,,+25 42 37,transit,2010.0,21.11,0.078,6.1,0.77,-0.23,0.741,5119.0,89.14,False,,14/03/03,Confirmed planets,,0.33316928737596296,1.0255605641993277,0.31676875281980366,351.0,9.4903,HD 97658 b,0.023754977,0.213245,11 14 33,0.5496561527608631,1.1027644885036956,0.08,757.0,0.0
1150,,,-46 27 50,RV,2009.0,24.0,0.6,,0.63,,,4105.0,,,,11/07/05,"Confirmed planets, Planets in binary systems, S-type",,,,0.2680400735166016,,10000.0,HIP 70849 b,9.0,,14 29 19,,1.0189259917171876,10.0,,2.0
1151,,,+20 43 50,RV,1999.0,33.0,0.054,,0.83,-0.442,0.82,5610.0,,False,,11/01/07,Confirmed planets,,0.5885280619750882,1.3050083714105722,0.34557361834442496,,154.378,HD 37124 b,0.675,,05 37 02,0.7110089088918033,1.1641718417963598,0.53364,306.6,0.0
1152,,,+20 43 50,RV,2005.0,33.0,0.125,,0.83,-0.442,0.82,5610.0,,False,,11/01/07,Confirmed planets,,0.5885280619750882,1.3050083714105722,0.34557361834442496,,885.5,HD 37124 c,0.652,,05 37 02,0.7110089088918033,1.1641718417963598,1.71,171.1,0.0
1153,,,+20 43 50,RV,2003.0,33.0,0.16,,0.83,-0.442,0.82,5610.0,,False,,11/01/07,Confirmed planets,,0.5885280619750882,1.3050083714105722,0.34557361834442496,,1862.0,HD 37124 d,0.696,,05 37 02,0.7110089088918033,1.1641718417963598,2.807,133.5,0.0
1154,,,-48 27 43,transit,2013.0,,,,1.45,-0.08,2.08,6431.0,88.0,,,13/12/09,Confirmed planets,,6.539261939595662,4.064114373193365,0.3959103825808644,,4.954,WASP-88 b,0.56,1.7,20 38 03,2.2551340741137684,1.2858313198831415,0.06431,1772.0,0.0
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,,,+11 30 40,transit,2016.0,435.0,,5.2,1.074,-0.2,1.311,6120.0,89.0,,,16/08/04,Confirmed planets,,2.130586141036677,2.3771315610156742,0.37704454453479996,,10.13675,EPIC 211391664 b,0.101,0.38,08 25 57,1.3116865330569605,1.2383373677657596,0.0943,,0.0
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
